video_id,lane,competition,extraction_quality,race_segment_confidence,total_frames,valid_frames,racing_frames,fps,status,issues
Speed_finals_Zilina_2025_race007_poses,left,zilina_2025,0.8467423464944043,0.7795619785702096,810,651,174,30.0,OK,none
Speed_finals_Zilina_2025_race007_poses,right,zilina_2025,0.6485852522843378,0.7918718733348824,810,325,166,30.0,WARNING,low_extraction_quality(0.65)
Speed_finals_Zilina_2025_race008_poses,left,zilina_2025,0.7899038310682837,0.781837546495357,630,434,166,30.0,OK,none
Speed_finals_Zilina_2025_race008_poses,right,zilina_2025,0.8449388155493572,0.8051520875942545,630,496,173,30.0,OK,none
Speed_finals_Zilina_2025_race009_poses,left,zilina_2025,0.7667763157894737,0.8916666666666667,570,335,196,30.0,OK,none
Speed_finals_Zilina_2025_race009_poses,right,zilina_2025,0.7299451211364391,0.7829383792825984,570,324,166,30.0,OK,none
Speed_finals_Zilina_2025_race010_poses,left,zilina_2025,0.741195328904571,0.7994479822849505,750,437,166,30.0,OK,none
Speed_finals_Zilina_2025_race010_poses,right,zilina_2025,0.6966358692112656,0.7252101435117292,750,398,154,30.0,WARNING,low_extraction_quality(0.70)
Speed_finals_Zilina_2025_race011_poses,left,zilina_2025,0.8435984848484848,0.8683333333333333,660,497,217,30.0,OK,none
Speed_finals_Zilina_2025_race011_poses,right,zilina_2025,0.7503525418652203,0.8317131977639111,660,386,166,30.0,OK,none
Speed_finals_Zilina_2025_race012_poses,left,zilina_2025,0.7012120444096545,0.7923481776386175,480,243,136,30.0,OK,none
Speed_finals_Zilina_2025_race012_poses,right,zilina_2025,0.7753749999999999,0.8806666666666667,480,293,188,30.0,OK,none
Speed_finals_Zilina_2025_race013_poses,left,zilina_2025,0.7759194455431058,0.7496547936666761,870,589,166,30.0,OK,none
Speed_finals_Zilina_2025_race013_poses,right,zilina_2025,0.7739015589225096,0.7484797989084288,870,586,166,30.0,OK,none
Speed_finals_Zilina_2025_race014_poses,left,zilina_2025,0.8003562381654256,0.7630916193283688,1200,863,166,30.0,OK,none
Speed_finals_Zilina_2025_race014_poses,right,zilina_2025,0.74394239442104,0.7357695776841598,1200,744,166,30.0,OK,none
Speed_finals_Zilina_2025_race015_poses,left,zilina_2025,0.7691504042790895,0.7413635218782629,1050,701,166,30.0,OK,none
Speed_finals_Zilina_2025_race015_poses,right,zilina_2025,0.633696963084543,0.8395497571000772,1050,365,166,30.0,WARNING,low_extraction_quality(0.63)
Speed_finals_Zilina_2025_race016_poses,left,zilina_2025,0.8146668604497647,0.8313947145263313,660,471,166,30.0,OK,none
Speed_finals_Zilina_2025_race016_poses,right,zilina_2025,0.7540280384462863,0.8464151840881752,660,386,166,30.0,OK,none
Speed_finals_Zilina_2025_race017_poses,left,zilina_2025,0.7652771484649856,0.8435647342108198,570,347,166,30.0,OK,none
Speed_finals_Zilina_2025_race017_poses,right,zilina_2025,0.7537471886319608,0.8044624387383696,570,345,159,30.0,OK,none
Speed_finals_Zilina_2025_race018_poses,left,zilina_2025,0.806362870515949,0.7219427101339716,1140,857,166,30.0,OK,none
Speed_finals_Zilina_2025_race018_poses,right,zilina_2025,0.7733623386249233,0.8039756702891669,1140,735,184,30.0,OK,none
Speed_finals_Zilina_2025_race019_poses,left,zilina_2025,0.8257284847548374,0.7801866662920772,1320,1005,166,30.0,OK,none
Speed_finals_Zilina_2025_race019_poses,right,zilina_2025,0.7510363601866705,0.8450545316557729,1320,765,145,30.0,OK,none
Speed_finals_Zilina_2025_race020_poses,left,zilina_2025,0.8317129629629629,0.9083333333333332,540,383,166,30.0,OK,none
Speed_finals_Zilina_2025_race020_poses,right,zilina_2025,0.7571160478755786,0.8469827100208329,540,319,166,30.0,OK,none
Speed_finals_Zilina_2025_race021_poses,left,zilina_2025,0.765115262354738,0.6728067284312976,810,562,166,30.0,OK,none
Speed_finals_Zilina_2025_race021_poses,right,zilina_2025,0.619753086419753,0.4,810,437,810,30.0,WARNING,"low_extraction_quality(0.62), low_confidence(0.40), too_long(810 frames)"
Speed_finals_Zilina_2025_race022_poses,left,zilina_2025,0.7433393088775636,0.7554085175615365,780,475,166,30.0,OK,none
Speed_finals_Zilina_2025_race022_poses,right,zilina_2025,0.7888138972427503,0.8373068710222836,780,514,157,30.0,OK,none
Speed_finals_Zilina_2025_race023_poses,left,zilina_2025,0.7542395494667747,0.8351400160489172,660,390,166,30.0,OK,none
Speed_finals_Zilina_2025_race023_poses,right,zilina_2025,0.7249100269661448,0.863276471500943,660,342,205,30.0,OK,none
Speed_finals_Zilina_2025_race024_poses,left,zilina_2025,0.6579822661969561,0.7073258901846501,720,350,166,30.0,WARNING,low_extraction_quality(0.66)
Speed_finals_Zilina_2025_race024_poses,right,zilina_2025,0.75069024603575,0.8416498730318884,720,418,166,30.0,OK,none
Speed_finals_Zilina_2025_race025_poses,left,zilina_2025,0.760791599226738,0.8461966999372547,660,395,172,30.0,OK,none
Speed_finals_Zilina_2025_race025_poses,right,zilina_2025,0.7501485842033853,0.7581700943892988,660,410,166,30.0,OK,none
Speed_finals_Zilina_2025_race026_poses,left,zilina_2025,0.6593055555555556,0.8872222222222222,600,225,200,30.0,WARNING,low_extraction_quality(0.66)
Speed_finals_Zilina_2025_race026_poses,right,zilina_2025,0.6881944444444444,0.9027777777777778,600,255,186,30.0,WARNING,low_extraction_quality(0.69)
Speed_finals_Zilina_2025_race027_poses,left,zilina_2025,0.830652702476067,0.8126108099042683,600,453,166,30.0,OK,none
Speed_finals_Zilina_2025_race027_poses,right,zilina_2025,0.7559338262623992,0.7904019717162637,600,370,166,30.0,OK,none
Speed_finals_Zilina_2025_race028_poses,left,zilina_2025,0.7182065217391305,0.8583333333333333,690,350,166,30.0,OK,none
Speed_finals_Zilina_2025_race028_poses,right,zilina_2025,0.6971599902418357,0.777045758068792,690,349,165,30.0,WARNING,low_extraction_quality(0.70)
Speed_finals_Zilina_2025_race029_poses,left,zilina_2025,0.7872222222222223,0.8572222222222222,720,465,182,30.0,OK,none
Speed_finals_Zilina_2025_race029_poses,right,zilina_2025,0.6630555555555555,0.855,720,287,148,30.0,WARNING,low_extraction_quality(0.66)
Speed_finals_Zilina_2025_race030_poses,left,zilina_2025,0.7802450432831163,0.7992410426976827,690,456,166,30.0,OK,none
Speed_finals_Zilina_2025_race030_poses,right,zilina_2025,0.795332619294648,0.7610406221061283,690,490,217,30.0,OK,none
Speed_finals_Zilina_2025_race031_poses,left,zilina_2025,0.7392318720185341,0.8341204705302769,570,320,169,30.0,OK,none
Speed_finals_Zilina_2025_race031_poses,right,zilina_2025,0.8063503839837866,0.8639980271632165,570,388,177,30.0,OK,none
Speed_finals_Zilina_2025_race032_poses,left,zilina_2025,0.819336163939528,0.6796435063328252,870,695,166,30.0,OK,none
Speed_finals_Zilina_2025_race032_poses,right,zilina_2025,0.7483179347787093,0.7518924287700101,870,540,166,30.0,OK,none
Speed_finals_Zilina_2025_race033_poses,left,zilina_2025,0.8137605960967063,0.7439312732757141,630,476,166,30.0,OK,none
Speed_finals_Zilina_2025_race033_poses,right,zilina_2025,0.7074691112959212,0.85527327058051,630,307,182,30.0,OK,none
Speed_finals_Zilina_2025_race034_poses,left,zilina_2025,0.7124643968059481,0.7744952683832125,690,371,166,30.0,OK,none
Speed_finals_Zilina_2025_race034_poses,right,zilina_2025,0.8543048364923953,0.84330630249132,690,543,166,30.0,OK,none
Speed_finals_Zilina_2025_race035_poses,left,zilina_2025,0.7618799218985363,0.7649800050544626,630,404,173,30.0,OK,none
Speed_finals_Zilina_2025_race035_poses,right,zilina_2025,0.7285515873015872,0.8538888888888888,630,334,185,30.0,OK,none
Speed_finals_Zilina_2025_race036_poses,left,zilina_2025,0.759754762474344,0.7268978377761642,660,433,217,30.0,OK,none
Speed_finals_Zilina_2025_race036_poses,right,zilina_2025,0.6987402608054595,0.7585974068582018,660,342,214,30.0,WARNING,low_extraction_quality(0.70)
Speed_finals_Zilina_2025_race037_poses,left,zilina_2025,0.7655044945073175,0.7567269727382645,540,391,166,30.0,OK,none
Speed_finals_Zilina_2025_race037_poses,right,zilina_2025,0.547569873802214,0.7490096539390149,540,222,166,30.0,WARNING,low_extraction_quality(0.55)
Speed_finals_Zilina_2025_race038_poses,left,zilina_2025,0.7002696152305554,0.6754374352811959,780,439,225,30.0,OK,none
Speed_finals_Zilina_2025_race038_poses,right,zilina_2025,0.6984261286096626,0.7116532323873684,780,422,189,30.0,WARNING,low_extraction_quality(0.70)
Speed_finals_Zilina_2025_race039_poses,left,zilina_2025,0.7865211367057844,0.8598100370192161,510,328,175,30.0,OK,none
Speed_finals_Zilina_2025_race039_poses,right,zilina_2025,0.7772303921568628,0.9050000000000001,510,307,184,30.0,OK,none
Speed_finals_Zilina_2025_race040_poses,left,zilina_2025,0.7424366943780283,0.80678381454915,540,314,160,30.0,OK,none
Speed_finals_Zilina_2025_race040_poses,right,zilina_2025,0.7174110548494002,0.7881627379161192,540,292,138,30.0,OK,none
Speed_finals_Zilina_2025_race041_poses,left,zilina_2025,0.7699639590178922,0.7871022128831627,690,446,223,30.0,OK,none
Speed_finals_Zilina_2025_race041_poses,right,zilina_2025,0.49249488443992384,0.7004143203683909,690,323,166,30.0,WARNING,low_extraction_quality(0.49)
Speed_finals_Zilina_2025_race042_poses,left,zilina_2025,0.8376897819984298,0.7427591279937191,750,603,166,30.0,OK,none
Speed_finals_Zilina_2025_race042_poses,right,zilina_2025,0.7452188926960985,0.6997327136415371,750,534,166,30.0,OK,none
Speed_finals_Zilina_2025_race043_poses,left,zilina_2025,0.7487103174603175,0.8583333333333333,630,358,166,30.0,OK,none
Speed_finals_Zilina_2025_race043_poses,right,zilina_2025,0.7322023809523809,0.8494444444444444,630,340,189,30.0,OK,none
Speed_finals_Zilina_2025_race044_poses,left,zilina_2025,0.7126696821226882,0.8215120618240861,960,494,166,30.0,OK,none
Speed_finals_Zilina_2025_race044_poses,right,zilina_2025,0.6084910223360498,0.7104521845822943,960,553,166,30.0,WARNING,low_extraction_quality(0.61)
Speed_finals_Zilina_2025_race045_poses,left,zilina_2025,0.842685947579881,0.7329660125417461,900,737,166,30.0,OK,none
Speed_finals_Zilina_2025_race045_poses,right,zilina_2025,0.7138524836292633,0.7423940615011807,900,608,166,30.0,OK,none
Speed_finals_Zilina_2025_race046_poses,left,zilina_2025,0.790047174082119,0.7954828139755349,510,348,166,30.0,OK,none
Speed_finals_Zilina_2025_race046_poses,right,zilina_2025,0.7231617647058823,0.9083333333333332,510,251,166,30.0,OK,none
Speed_finals_Zilina_2025_race047_poses,left,zilina_2025,0.8416546408759532,0.7972491941344436,1110,871,166,30.0,OK,none
Speed_finals_Zilina_2025_race047_poses,right,zilina_2025,0.8313153258865843,0.7649009431859769,1110,866,167,30.0,OK,none
Speed_finals_Zilina_2025_race048_poses,left,zilina_2025,0.7342010952664682,0.7293969736584652,810,489,179,30.0,OK,none
Speed_finals_Zilina_2025_race048_poses,right,zilina_2025,0.7257565773732646,0.7919151983819472,810,450,165,30.0,OK,none
Speed_finals_Zilina_2025_race049_poses,left,zilina_2025,0.8257612872058444,0.7728864186646477,630,482,166,30.0,OK,none
Speed_finals_Zilina_2025_race049_poses,right,zilina_2025,0.7619951072833236,0.8098851910380565,630,390,201,30.0,OK,none
Speed_finals_Zilina_2025_race050_poses,left,zilina_2025,0.76506925324258,0.7170057914382291,690,562,225,30.0,OK,none
Speed_finals_Zilina_2025_race050_poses,right,zilina_2025,0.7200691570364005,0.7134029221414612,690,419,166,30.0,OK,none
Speed_finals_Zilina_2025_race051_poses,left,zilina_2025,0.7864942142616216,0.7593101903798196,750,520,166,30.0,OK,none
Speed_finals_Zilina_2025_race051_poses,right,zilina_2025,0.7465833333333334,0.8583333333333333,750,423,166,30.0,OK,none
Speed_finals_Zilina_2025_race052_poses,left,zilina_2025,0.7946819624817721,0.810611907898103,690,472,166,30.0,OK,none
Speed_finals_Zilina_2025_race052_poses,right,zilina_2025,0.7218787027978959,0.722297419887236,690,402,225,30.0,OK,none
Speed_finals_Zilina_2025_race053_poses,left,zilina_2025,0.6715277777777777,0.8583333333333333,720,298,166,30.0,WARNING,low_extraction_quality(0.67)
Speed_finals_Zilina_2025_race053_poses,right,zilina_2025,0.7034722222222223,0.8527777777777779,720,346,186,30.0,OK,none
Speed_finals_Zilina_2025_race054_poses,right,zilina_2025,0.6740277777777778,0.8427777777777777,600,256,137,30.0,WARNING,low_extraction_quality(0.67)
Speed_finals_Zilina_2025_race055_poses,left,zilina_2025,0.7935041484475955,0.6817089014826898,780,582,203,30.0,OK,none
Speed_finals_Zilina_2025_race055_poses,right,zilina_2025,0.7411819818525499,0.8313945940768662,780,442,156,30.0,OK,none
Speed_finals_Zilina_2025_race056_poses,left,zilina_2025,0.7282340390034341,0.7374975595225082,570,335,166,30.0,OK,none
Speed_finals_Zilina_2025_race056_poses,right,zilina_2025,0.651724314920949,0.8139148035434448,570,226,166,30.0,WARNING,low_extraction_quality(0.65)
Speed_finals_Zilina_2025_race057_poses,left,zilina_2025,0.634537746231617,0.7274843182598012,750,304,166,30.0,WARNING,low_extraction_quality(0.63)
Speed_finals_Zilina_2025_race057_poses,right,zilina_2025,0.67525,0.8583333333333333,750,316,166,30.0,WARNING,low_extraction_quality(0.68)
Speed_finals_Zilina_2025_race058_poses,left,zilina_2025,0.8229929127637827,0.6951462542297342,630,503,178,30.0,OK,none
Speed_finals_Zilina_2025_race058_poses,right,zilina_2025,0.700239847803393,0.7533403435945246,630,330,162,30.0,OK,none
Speed_finals_Zilina_2025_race059_poses,left,zilina_2025,0.7287911544146838,0.841831284325402,600,322,166,30.0,OK,none
Speed_finals_Zilina_2025_race059_poses,right,zilina_2025,0.6206944444444444,0.8561111111111112,600,188,149,30.0,WARNING,low_extraction_quality(0.62)
Speed_finals_Zilina_2025_race060_poses,left,zilina_2025,0.7975217548893654,0.8528321175966775,510,341,168,30.0,OK,none
Speed_finals_Zilina_2025_race060_poses,right,zilina_2025,0.7055147058823529,0.9083333333333332,510,233,166,30.0,OK,none
Speed_finals_Zilina_2025_race061_poses,left,zilina_2025,0.7357901490517422,0.7031605962069688,750,465,166,30.0,OK,none
Speed_finals_Zilina_2025_race061_poses,right,zilina_2025,0.7604706153131313,0.780549127919192,750,473,194,30.0,OK,none
Speed_finals_Zilina_2025_race062_poses,left,zilina_2025,0.6367952275806588,0.8085142436559687,750,277,166,30.0,WARNING,low_extraction_quality(0.64)
Speed_finals_Zilina_2025_race062_poses,right,zilina_2025,0.6418075681954438,0.6959921775436797,750,541,166,30.0,WARNING,low_extraction_quality(0.64)
Speed_finals_Zilina_2025_race063_poses,left,zilina_2025,0.739647929814002,0.6391777998420883,780,626,37,30.0,WARNING,too_short(37 frames)
Speed_finals_Zilina_2025_race063_poses,right,zilina_2025,0.7469466822906714,0.7416328830088394,780,486,182,30.0,OK,none
Speed_finals_Zilina_2025_race064_poses,left,zilina_2025,0.8324437389454918,0.8416797176867293,840,625,166,30.0,OK,none
Speed_finals_Zilina_2025_race064_poses,right,zilina_2025,0.7068452380952381,0.8583333333333333,840,407,166,30.0,OK,none
Speed_finals_Zilina_2025_race065_poses,left,zilina_2025,0.707790971804272,0.7599859423549326,570,346,166,30.0,OK,none
Speed_finals_Zilina_2025_race065_poses,right,zilina_2025,0.7207236842105263,0.8583333333333333,570,292,166,30.0,OK,none
Speed_finals_Zilina_2025_race066_poses,left,zilina_2025,0.6724450680786161,0.7731136056477981,840,385,166,30.0,WARNING,low_extraction_quality(0.67)
Speed_finals_Zilina_2025_race066_poses,right,zilina_2025,0.6861706349206349,0.8494444444444444,840,376,143,30.0,WARNING,low_extraction_quality(0.69)
Speed_finals_Zilina_2025_race067_poses,left,zilina_2025,0.6831560312375919,0.7538362461624891,660,323,194,30.0,WARNING,low_extraction_quality(0.68)
Speed_finals_Zilina_2025_race067_poses,right,zilina_2025,0.6865530303030303,0.8583333333333333,660,293,166,30.0,WARNING,low_extraction_quality(0.69)
Speed_finals_Zilina_2025_race068_poses,left,zilina_2025,0.8606072794450297,0.8073413984818735,570,466,159,30.0,OK,none
Speed_finals_Zilina_2025_race068_poses,right,zilina_2025,0.8508142139641941,0.8523796628743204,570,442,157,30.0,OK,none
Speed_finals_Zilina_2025_race069_poses,left,zilina_2025,0.873737534264224,0.6978486877815336,690,620,196,30.0,OK,none
Speed_finals_Zilina_2025_race069_poses,right,zilina_2025,0.7245187122746184,0.7995241244607928,690,379,166,30.0,OK,none
