video_id,lane,detection_confidence,eff_acceleration_variance,eff_com_stability_index,eff_lateral_movement_ratio,eff_movement_smoothness,eff_path_straightness,eff_vertical_progress_rate,extraction_quality,freq_foot_frequency_hz,freq_foot_movement_amplitude,freq_hand_frequency_hz,freq_hand_movement_amplitude,freq_limb_sync_ratio,freq_movement_regularity,post_avg_body_lean,post_avg_elbow_angle,post_avg_knee_angle,post_avg_reach_ratio,post_body_lean_std,post_elbow_angle_std,post_hip_width_ratio,post_knee_angle_std,post_max_reach_ratio
Speed_finals_Chamonix_2024_race020_poses,right,0.9827586206896551,0.06440002030142783,0.0002623624545736138,0.3784103359540406,0.0493265239876773,0.14835269229348688,0.0005959182618612267,0.9304124333649088,0.5660377358490567,0.036655332657256665,0.6428571428571428,0.05212528223837134,0.5253846139801067,0.3496925422436953,-3.1524311943970793,124.50264518899277,113.34843893102074,0.6203439428251704,4.570648302242661,57.451830828769744,0.5994883861750288,63.9796024961302,1.187350666841286
Speed_finals_Chamonix_2024_race021_poses,left,0.8615384615384616,0.11303935712085325,0.00020727643027781622,0.3189581790302816,0.05717967529395595,0.15720759378720117,-0.0008675231631979885,0.8666722806468283,0.5421686746987951,0.07719622474155806,0.5607476635514019,0.06682750377827026,0.6305112487290748,0.25433522020632016,-1.1877235543380236,120.85343188036259,135.2038809888839,0.5797247984598588,3.5061313675474,57.18466231615159,0.6271083697363786,52.549393712265406,1.139743527443228
Speed_finals_Chamonix_2024_race021_poses,right,0.9961538461538462,0.08181079962393792,0.00022539009456585564,3.8754376740353838,0.054065143306258286,0.061507697176031405,4.587105164925257e-05,0.9499808840895414,0.78125,0.07297747888429972,1.1111111111111112,0.053870703633093646,0.35709536571176964,0.24953433858994445,-0.8676230803038196,119.46125551286171,134.89130092774604,0.5875688883764145,4.683843115645298,60.15464702290006,0.5945284655866715,54.260125078889544,1.1873834186138077
Speed_finals_Chamonix_2024_race022_poses,left,0.9568965517241379,0.054284063102639994,0.00024115311297630529,0.1866707503362322,0.05346142864272358,0.17786548120075962,0.001010994415685355,0.9268824212338361,0.5421686746987951,0.03721801020558355,0.7894736842105263,0.0816720407088169,0.5317555617887821,0.3855130302563965,0.778002825606325,108.86692535037372,135.99735700038346,0.5163003130248419,3.783988239270445,60.04851012366415,0.6009724829135851,55.0266992530318,1.3083194003996608
Speed_finals_Chamonix_2024_race022_poses,right,1.0,0.06871463039513645,0.00019208140123318077,0.8589517827795744,0.05699280214528399,0.09618883682813702,-0.000282593568166097,0.948260882557954,0.6666666666666666,0.062495187930746376,0.7894736842105263,0.07928449388988008,0.46967930489552145,0.4436208452220415,-0.6891152821629555,111.49381430127637,142.51316840122027,0.5283814574349625,3.8543089760295524,59.20738581889997,0.566920280754953,49.56959386841962,1.141180500044784
Speed_finals_Chamonix_2024_race023_poses,left,0.4411764705882353,0.09054711794676551,1.186398522937293e-05,0.5697668507381629,0.05970284156633935,0.08154458998635405,-0.0030146050453186035,0.6594749889051238,1.2,0.2258238580107046,1.2,0.2068809578108043,0.8461054974777459,0.3161359006082052,43.321267855290934,100.75986199719796,155.40257453525558,0.6425259169356001,66.55043566514516,64.53720785511923,0.5868568984331657,34.06589521574279,1.3900520217330237
Speed_finals_Chamonix_2024_race023_poses,right,0.9742647058823529,0.07409954992979763,0.00020826897431331553,0.542190558441914,0.05282807214645877,0.1421533475020196,0.0004479686419169108,0.9435939515619759,0.6451612903225806,0.07229287687532823,0.6122448979591837,0.0717337687453187,0.6378099907151012,0.2068955673368441,0.38360965520964996,113.6561494663795,137.3766456661732,0.5267046757658125,3.475761953534815,55.1107276760796,0.5645609940608742,53.495835438203734,1.227751189312123
Speed_finals_Chamonix_2024_race024_poses,left,1.0,0.07913886326836739,0.00022563563076687218,0.1540065545341404,0.054168578506800104,0.21199465766896244,0.0011694722146873015,0.9606835544235494,0.7228915662650602,0.047885944115886814,2.1238938053097347,0.06929027559622877,0.38796607841550024,0.3281763165228333,0.5944389732387934,107.53949139641281,140.26657664256774,0.5680532101159953,3.8213208446139064,61.75594174707404,0.6108877519403946,51.5789052380725,1.52882341119772
Speed_finals_Chamonix_2024_race024_poses,right,1.0,0.09701235427775096,0.0002200054798135077,0.7355419637100233,0.05518278896377271,0.14446367667770132,0.0004307776689529419,0.9348832916110766,0.5,0.04828414207851178,0.5172413793103449,0.06910001391001365,0.5398417913536341,0.334145554226001,-2.1252489192863115,123.45052860237116,134.61885691670997,0.5669229793225143,5.651359036731335,57.03311205782751,0.5647904542840715,55.44276207135466,1.1456692799719912
Speed_finals_Chamonix_2024_race025_poses,left,0.9936708860759493,0.07873174285645923,0.00024101973249113123,0.1431772706411845,0.050079653013648785,0.2617018982381406,-0.0012830102659133543,0.9297404521579045,0.5487804878048781,0.07777134111792404,0.5504587155963303,0.08177276690562264,0.4983694454924299,0.36414277943690276,34.65561194847161,104.5215206296096,126.63960716187718,0.5825906413315005,69.4570027839018,63.634552060997535,0.6241194999663832,61.44306273162981,1.253113457854218
Speed_finals_Chamonix_2024_race025_poses,right,0.6645569620253164,0.08803987815001924,0.00017469840445716477,0.10586410923042018,0.05800246404335495,0.3547429715551875,-0.002713074517804523,0.7861146563755314,0.7258064516129034,0.06298660208715491,0.72,0.09053663317698547,0.8764940635935332,0.4800114388349691,-2.9109539786644856,130.47168688533313,125.48313491539497,0.6433578237273597,5.401056395809869,49.74139084192947,0.6617612800178998,57.56484801441228,1.165691773591845
Speed_finals_Chamonix_2024_race026_poses,left,0.9931972789115646,0.019678977230352696,0.00019954261401788367,1.9980308449647586,0.050364786191742186,0.06448409361677705,0.00010576161993555275,0.9411677171484661,0.5421686746987951,0.07788450359603773,0.6040268456375839,0.08391855319307634,0.6585921086910015,0.5821980515594452,1.997412817417461,105.43752862638462,118.94955361721725,0.5569559544412991,5.004371926534086,59.10261357971691,0.6176263234494651,59.99113138131475,1.8944444939878973
Speed_finals_Chamonix_2024_race026_poses,right,0.8571428571428571,0.015969948189665427,0.00015897941120632397,10.51926643475045,0.057931343135456725,0.11761786366493841,3.5471627206513376e-05,0.8706736975790367,0.5454545454545454,0.07142493960923497,0.6081081081081081,0.07846878250261542,0.6290251053238499,0.4918770014073216,3.1235246396073175,122.76117382544247,127.96926442183879,0.5804476130182635,34.2573754424849,59.12829690441402,0.6044282772796217,56.69610742353861,1.106988819713566
