video,status,left_dist,left_vel,right_dist,right_vel,processing_time,error
Speed_finals_Seoul_2024_race001.mp4,success,14.392290499149768,1.5799903941278248,14.376620516828284,1.5782701383043642,16.62,
Speed_finals_Seoul_2024_race002.mp4,success,7.651610211104657,2.939987017253768,7.822056655274728,3.0054778511007174,5.37,
Speed_finals_Seoul_2024_race003.mp4,success,22.396331496225056,3.4245853375540363,54.524386365172916,8.3372321094986,12.37,
Speed_finals_Seoul_2024_race004.mp4,success,94.57153732842335,12.596941369087359,115.0987351737055,15.33116685630443,22.35,
Speed_finals_Seoul_2024_race005.mp4,success,41.16110412942318,39.79353304381733,114.4307724812511,110.6288284115089,2.44,
Speed_finals_Seoul_2024_race006.mp4,success,13.17708601933888,131.63922097241638,1.0980832445807724,10.969862583224499,0.51,
Speed_finals_Seoul_2024_race007.mp4,success,5.298986979810337,5.293693286523813,3.020211175305722,3.0171939813243975,2.46,
Speed_finals_Seoul_2024_race008.mp4,success,29.50762764572261,5.705448289592203,29.489446389198935,5.701932852154091,11.2,
Speed_finals_Seoul_2024_race009.mp4,success,9.399506555848742,4.401617080973124,9.690280114057796,4.537781022442149,4.46,
Speed_finals_Seoul_2024_race010.mp4,success,12.143013385127368,0.8985838890833143,12.1173300714243,0.8966833219687201,28.81,
Speed_finals_Seoul_2024_race011.mp4,success,64.88487671040309,6.525509059102283,22.31978260367265,2.244713266968533,28.25,
Speed_finals_Seoul_2024_race012.mp4,success,11.698760522351924,1.5047734054381572,11.707048145069466,1.5058394153146595,22.54,
Speed_finals_Seoul_2024_race013.mp4,success,0.0,0.0,0.0,0.0,0.48,
Speed_finals_Seoul_2024_race014.mp4,success,137.4662268380725,16.479467752815882,134.68741984858826,16.146344037792797,26.93,
Speed_finals_Seoul_2024_race015.mp4,success,11.972466861237127,0.8859634336949811,12.022452802709326,0.8896623970628872,39.4,
Speed_finals_Seoul_2024_race016.mp4,success,2.0246940032594853,4.667703073678979,0.26097213904769134,0.6016417560463183,1.91,
Speed_finals_Seoul_2024_race017.mp4,success,28.711502645216736,5.736563965078269,27.224598493484073,5.439480218478336,15.61,
Speed_finals_Seoul_2024_race018.mp4,success,197.2455743179561,147.78639434412295,23.012287541174743,17.241973682198857,4.2,
Speed_finals_Seoul_2024_race019.mp4,success,11.739345753389198,3.007081573142037,10.540306778298039,2.6999428208453184,10.88,
Speed_finals_Seoul_2024_race020.mp4,success,9.298566704295144,3.7157109707473106,3.6883827617765936,1.4738792254851523,6.73,
Speed_finals_Seoul_2024_race021.mp4,success,79.29337135653391,113.1630817133351,0.8272145377856779,1.1805544994800599,2.06,
Speed_finals_Seoul_2024_race022.mp4,success,18.33088342519436,2.616081550620003,16.567399205828153,2.364406908210097,18.69,
Speed_finals_Seoul_2024_race023.mp4,success,6.093035596015969,1.5217371618421498,6.092786492652067,1.5216749482148018,10.63,
Speed_finals_Seoul_2024_race024.mp4,success,0.0,0.0,0.0,0.0,0.33,
Speed_finals_Seoul_2024_race025.mp4,success,0.0,0.0,0.0,0.0,0.41,
Speed_finals_Seoul_2024_race026.mp4,success,0.0,0.0,0.0,0.0,0.27,
Speed_finals_Seoul_2024_race027.mp4,success,14.552562460156214,1.7376124823570311,14.277892656425637,1.7048162184141322,21.11,
Speed_finals_Seoul_2024_race028.mp4,success,0.0,0.0,0.0,0.0,0.29,
Speed_finals_Seoul_2024_race029.mp4,success,0.0,0.0,0.0,0.0,0.28,
Speed_finals_Seoul_2024_race030.mp4,success,12.948865605916387,1.6374594526886261,124.7322058524381,15.773113703061256,18.98,
Speed_finals_Seoul_2024_race031.mp4,success,13.24970462171045,1.99544746033521,12.695650181524627,1.9120051076849722,18.21,
