race_id,competition,total_time_s,average_velocity_ms,max_velocity_ms,vertical_displacement_m,path_length_m,straight_distance_m,path_efficiency,smoothness_score,frames_analyzed,is_calibrated,calibration_type,calculation_date
Speed_finals_Chamonix_2024_race026,unknown,5.266666666666667,0.7775050626350247,114.61510755121706,4.094859996544463,30.965165094632894,10.83939458633349,0.3500512447844902,0.0974383991370645,159,True,simplified_fixed_scale,2025-11-17T14:19:38.078515
Speed_finals_Chamonix_2024_race027,unknown,5.3,0.2308644322713591,14.38559443186342,1.2235814910382032,22.356364602034198,1.7962439124877758,0.0803459750483912,0.24310706890514938,160,True,simplified_fixed_scale,2025-11-17T14:19:38.214685
Speed_finals_Chamonix_2024_race028,unknown,5.133333333333334,0.25068181966032294,28.205993324518193,1.2868333409229913,25.14677238985987,2.7992312090094718,0.11131572535878313,0.20732868819668238,155,True,simplified_fixed_scale,2025-11-17T14:19:38.344369
Speed_finals_Chamonix_2024_race029,unknown,6.366666666666666,0.5172549785467002,14.967517022942744,3.2931900300806576,25.53182154127901,3.308877809118134,0.12959818804030293,0.26205583035683994,192,True,simplified_fixed_scale,2025-11-17T14:19:38.469868
Speed_finals_Chamonix_2024_race030,unknown,5.066666666666666,0.028887656275286586,22.02546072857726,0.1463641251281187,28.447460918271123,1.6523492661696322,0.058084244176195274,0.20044387393656343,153,True,simplified_fixed_scale,2025-11-17T14:19:38.590251
Speed_finals_Chamonix_2024_race031,unknown,6.133333333333334,0.5044924472027331,106.73978494416855,3.09422034284343,47.32759271105466,11.390007411474588,0.2406631472049103,0.10247852477333888,185,True,simplified_fixed_scale,2025-11-17T14:19:38.706994
Speed_finals_Chamonix_2024_race032,unknown,5.933333333333334,0.06904640899717263,28.735982869630277,0.4096753600498909,41.25346755207927,3.6013304488949,0.0872976421763456,0.16521344137337635,179,True,simplified_fixed_scale,2025-11-17T14:19:38.822383
Speed_finals_Innsbruck_2024_race002,unknown,8.966666666666667,0.13039368109315613,15.63081057071691,1.1691966738019668,32.1791451222514,1.8330286779832905,0.05696324967675349,0.23373863613958665,270,True,simplified_fixed_scale,2025-11-17T14:19:38.977746
Speed_finals_Innsbruck_2024_race003,unknown,5.566666666666666,0.0012294411455288856,13.626957230947294,0.006843889043444129,25.200297685933656,1.956641891371833,0.07764360230014246,0.23117830735410735,168,True,simplified_fixed_scale,2025-11-17T14:19:39.144760
Speed_finals_Innsbruck_2024_race005,unknown,11.133333333333333,0.7434142505952418,95.61553015932435,8.276678656627025,66.67747884223955,9.114736043254307,0.13669887046599322,0.09697747208924047,335,True,simplified_fixed_scale,2025-11-17T14:19:39.325364
Speed_finals_Innsbruck_2024_race006,unknown,7.933333333333334,3.245906351494188,700.1971435546876,25.750857055187225,119.55150185942347,29.265034813818456,0.24479018965592095,0.020407488798141332,239,True,simplified_fixed_scale,2025-11-17T14:19:39.456317
Speed_finals_Innsbruck_2024_race007,unknown,9.933333333333334,0.8901269342089545,749.0442252159046,8.841927546475615,138.5835865468004,23.062462935345746,0.16641554393281222,0.019406357356288,299,True,simplified_fixed_scale,2025-11-17T14:19:39.589129
Speed_finals_Innsbruck_2024_race008,unknown,6.966666666666667,0.06320244095905174,20.934563542583092,0.4403103386813938,21.839154818978542,2.8397612072741576,0.13003072833232374,0.23756496025719953,210,True,simplified_fixed_scale,2025-11-17T14:19:39.720588
Speed_finals_Innsbruck_2024_race009,unknown,5.633333333333334,0.3530018697003668,17.782012790024634,1.9885771993120664,17.167191520212523,3.263727517509971,0.19011423701234315,0.28415424598467165,170,True,simplified_fixed_scale,2025-11-17T14:19:39.841163
Speed_finals_Innsbruck_2024_race010,unknown,7.5,0.05843280333336628,17.103645612017953,0.43824602500024706,25.922781492766752,1.3014580050178646,0.05020518362896401,0.25178573475587424,226,True,simplified_fixed_scale,2025-11-17T14:19:39.964765
Speed_finals_Innsbruck_2024_race012,unknown,11.933333333333334,0.3462759018687405,597.3950589325423,4.132225762300304,186.5207323801586,17.70181485803102,0.09490534715439534,0.021914512488940493,359,True,simplified_fixed_scale,2025-11-17T14:19:40.111634
Speed_finals_Innsbruck_2024_race013,unknown,12.0,0.2231658691806452,18.692127253328067,2.6779904301677426,29.91195329117503,3.1317187887917486,0.10469790315284105,0.2908006313757551,361,True,simplified_fixed_scale,2025-11-17T14:19:40.264605
Speed_finals_Innsbruck_2024_race014,unknown,8.966666666666667,0.08103961626194539,95.54714351892473,0.7266552258154437,32.63644814261712,0.8054081924706354,0.024678181551837514,0.13743685492357294,270,True,simplified_fixed_scale,2025-11-17T14:19:40.394843
Speed_finals_Innsbruck_2024_race015,unknown,13.9,0.0006951318661859374,1398.080511689191,0.00966233293998453,222.40166916666254,0.3482857901186571,0.001566021475574718,0.012909365349805418,418,True,simplified_fixed_scale,2025-11-17T14:19:40.564955
Speed_finals_Innsbruck_2024_race016,unknown,12.966666666666667,0.20309262964334124,653.9836746454262,2.6334344310419913,221.9771041339554,3.915930842222443,0.0176411475296088,0.0244005923348109,390,True,simplified_fixed_scale,2025-11-17T14:19:40.735722
Speed_finals_Innsbruck_2024_race017,unknown,8.2,0.09094449448641789,25.13124232292174,0.7457448547886266,40.19172168450585,9.21292694999699,0.2292244911107809,0.18991326596753544,247,True,simplified_fixed_scale,2025-11-17T14:19:40.914530
Speed_finals_Innsbruck_2024_race018,unknown,13.933333333333334,0.6698461281911037,318.486727268994,9.333189386129378,146.3623180275445,9.535443454836388,0.06514957936811219,0.045904793638430044,419,True,simplified_fixed_scale,2025-11-17T14:19:41.065731
Speed_finals_Innsbruck_2024_race019,unknown,8.933333333333334,1.8826867615553873,1009.7211778163946,16.818668403228127,204.88906210651362,17.69639397243392,0.08637061339679653,0.01511550208839228,269,True,simplified_fixed_scale,2025-11-17T14:19:41.201449
Speed_finals_Innsbruck_2024_race020,unknown,10.466666666666667,0.5150476889091598,18.933945703506545,5.390832477249205,32.82750356014116,6.593312608953579,0.20084721327877994,0.26830031886733785,315,True,simplified_fixed_scale,2025-11-17T14:19:41.366912
Speed_finals_Innsbruck_2024_race021,unknown,6.966666666666667,0.4383394163848913,13.091183285821554,3.053764600814743,26.438914714711604,3.098265731453074,0.11718581359654233,0.2676478462310118,210,True,simplified_fixed_scale,2025-11-17T14:19:41.539015
Speed_finals_Innsbruck_2024_race022,unknown,12.833333333333334,0.03517792542912863,294.35140147805316,0.45145004300715075,146.03647203410586,3.2970035775986375,0.022576576465286317,0.042274918597297366,386,True,simplified_fixed_scale,2025-11-17T14:19:41.694471
Speed_finals_Innsbruck_2024_race023,unknown,5.9,0.5252014044025812,28.80210638771897,3.0986882859752294,25.971503199160864,4.400109572615088,0.16942067383905815,0.21145828409509174,178,True,simplified_fixed_scale,2025-11-17T14:19:41.849593
Speed_finals_Innsbruck_2024_race024,unknown,9.933333333333334,0.868796724201049,814.4994223862915,8.630047460397087,142.2696459487557,25.239138262438587,0.1774035360397924,0.017654611817089157,299,True,simplified_fixed_scale,2025-11-17T14:19:42.017625
Speed_finals_Innsbruck_2024_race025,unknown,11.966666666666667,0.006188250800750982,15.639811409147224,0.07405273458232009,32.65204191089485,5.674474972416905,0.17378622102415991,0.2610044015126025,360,True,simplified_fixed_scale,2025-11-17T14:19:42.172674
Speed_finals_Innsbruck_2024_race026,unknown,8.9,1.6498318746822969,750.7860302925086,14.683503684672443,177.90376060443455,17.39963241385177,0.09780362345762608,0.018359830142903637,268,True,simplified_fixed_scale,2025-11-17T14:19:42.324244
Speed_finals_Innsbruck_2024_race027,unknown,7.966666666666667,0.49910065032809986,13.987640514969858,3.9761685142805288,31.061192858202187,5.579287015804414,0.17962243244406234,0.26115071174360777,240,True,simplified_fixed_scale,2025-11-17T14:19:42.506065
Speed_finals_Innsbruck_2024_race028,unknown,11.933333333333334,0.9434537979866369,258.9207507463603,11.258548655973867,221.3176446236189,13.50279166023848,0.06101091344615489,0.034025498244623295,359,True,simplified_fixed_scale,2025-11-17T14:19:42.686581
Speed_finals_Innsbruck_2024_race029,unknown,11.633333333333333,0.01153144475920774,14.546464524771071,0.13414914069878336,31.804494534203826,5.141625201327621,0.16166347796529548,0.2551862346291553,350,True,simplified_fixed_scale,2025-11-17T14:19:42.864006
Speed_finals_Innsbruck_2024_race030,unknown,11.9,0.17245172919749363,452.19829388640295,2.0521755774501744,165.0892765938703,6.032117651252661,0.036538518889340336,0.036049373150293544,358,True,simplified_fixed_scale,2025-11-17T14:19:43.005232
Speed_finals_Innsbruck_2024_race031,unknown,5.8,0.15577038217960182,15.29585041783073,0.9034682166416905,19.44185239936159,1.612036795232002,0.08291580257470406,0.27602700998035806,175,True,simplified_fixed_scale,2025-11-17T14:19:43.156702
Speed_finals_Innsbruck_2024_race032,unknown,7.8,0.689164926828893,190.92624878883302,5.375486429265365,43.70573047483755,9.956712100235261,0.22781250861297425,0.06887805069579746,235,True,simplified_fixed_scale,2025-11-17T14:19:43.292069
Speed_finals_Seoul_2024_race001,unknown,6.6,0.4764988762234512,20.78211843967443,3.144892583074778,28.299444568045402,4.01464005294525,0.14186285682364314,0.2361946984608448,199,True,simplified_fixed_scale,2025-11-17T14:19:43.450671
Speed_finals_Seoul_2024_race002,unknown,7.2,0.03943839498485119,12.761267634865968,0.28395644389092856,29.796256542165782,1.1564243699132595,0.03881106233183221,0.2671625281838186,217,True,simplified_fixed_scale,2025-11-17T14:19:43.569449
Speed_finals_Seoul_2024_race003,unknown,7.6,0.2690548954471465,24.815493710339148,2.044817205398313,30.8166175641426,2.082836384239789,0.06758809203847609,0.2304474586185528,229,True,simplified_fixed_scale,2025-11-17T14:19:43.710949
Speed_finals_Seoul_2024_race004,unknown,7.9,0.18528877846442238,17.737921625375822,1.463781349868937,39.17751594622271,1.4683073948024636,0.03747831783970035,0.22362150905084968,238,True,simplified_fixed_scale,2025-11-17T14:19:43.858456
Speed_finals_Seoul_2024_race005,unknown,7.133333333333334,0.0870124333394444,14.977612116120081,0.6206886911547035,28.911803683309792,0.9559911299625835,0.03306577273539174,0.25722214117181796,215,True,simplified_fixed_scale,2025-11-17T14:19:44.020864
Speed_finals_Seoul_2024_race006,unknown,6.966666666666667,0.11724074446912587,16.471498668193856,0.8167771864682436,33.81871759901634,1.566330898401022,0.046315502467384535,0.22789629662284683,210,True,simplified_fixed_scale,2025-11-17T14:19:44.172454
Speed_finals_Seoul_2024_race007,unknown,9.633333333333333,0.2229545185410605,61.8399568319323,2.1477951952788827,49.90940972404201,4.69490507605751,0.09406853541279038,0.14470654376320924,290,True,simplified_fixed_scale,2025-11-17T14:19:44.329818
Speed_finals_Seoul_2024_race008,unknown,10.933333333333334,0.12406754383721263,30.80842673778545,1.3564718126201916,47.49503216428515,3.6976121422742203,0.07785260844722018,0.20697845857193553,329,True,simplified_fixed_scale,2025-11-17T14:19:44.518482
Speed_finals_Seoul_2024_race009,unknown,7.2,0.25258060179504704,21.4766504547814,1.8185803329243386,35.91454838642155,2.7210197208486284,0.07576371813371827,0.2146162664470652,217,True,simplified_fixed_scale,2025-11-17T14:19:44.650155
Speed_finals_Seoul_2024_race010,unknown,10.533333333333333,0.291585062886363,74.11988956587682,3.0713626624030237,57.66491809285905,6.987222418683735,0.12116938079114344,0.13548246891008245,317,True,simplified_fixed_scale,2025-11-17T14:19:44.789854
Speed_finals_Seoul_2024_race011,unknown,6.933333333333334,0.7277154500703685,433.8438043686018,5.045493787154555,55.999256387934714,14.27460958467455,0.2549071274408936,0.03226853531004453,209,True,simplified_fixed_scale,2025-11-17T14:19:44.910755
Speed_finals_Seoul_2024_race012,unknown,4.733333333333333,0.51846207317826,68.59531349995557,2.454053813043764,38.80062152059821,14.158595806052558,0.3649064177628221,0.13036509870599214,143,True,simplified_fixed_scale,2025-11-17T14:19:45.083371
Speed_finals_Seoul_2024_race013,unknown,10.366666666666667,0.06173195559522883,32.78074622154232,0.6399546063372056,48.18227061713191,4.249616096420465,0.08819875115867727,0.17725307601285836,312,True,simplified_fixed_scale,2025-11-17T14:19:45.277102
Speed_finals_Seoul_2024_race014,unknown,5.366666666666666,0.38290346469383063,21.776131891685793,2.0549152605235577,27.99200572287576,2.2327598997312013,0.0797641984585097,0.21904676448548444,162,True,simplified_fixed_scale,2025-11-17T14:19:45.430918
Speed_finals_Seoul_2024_race015,unknown,10.533333333333333,0.26236289790301015,40.72831344391631,2.7635558579117068,50.608981838852365,6.068246433013726,0.1199045349763419,0.18358737384025503,317,True,simplified_fixed_scale,2025-11-17T14:19:45.582019
Speed_finals_Seoul_2024_race016,unknown,6.633333333333334,0.46824876826661754,41.680695383172285,3.10605016283523,31.740161336460496,3.107639128110678,0.09790873761378385,0.19068349938801554,200,True,simplified_fixed_scale,2025-11-17T14:19:45.925330
Speed_finals_Seoul_2024_race017,unknown,10.2,0.10416673277230824,27.493252166292613,1.062500674277544,35.43350500900252,1.3476227992471015,0.038032444120464894,0.2229489380632925,307,True,simplified_fixed_scale,2025-11-17T14:19:46.208176
Speed_finals_Seoul_2024_race018,unknown,6.6,0.0878453982824629,12.641273481694418,0.5797796286642551,28.311564083288353,1.3267398191471709,0.046862116668796625,0.2664529520650391,199,True,simplified_fixed_scale,2025-11-17T14:19:46.386554
Speed_finals_Seoul_2024_race019,unknown,9.766666666666667,0.3876980296472546,208.10548894107416,3.7865174228881866,61.33488670035328,11.754211421167275,0.19163989783810217,0.07402825201042819,294,True,simplified_fixed_scale,2025-11-17T14:19:46.544220
Speed_finals_Seoul_2024_race020,unknown,6.0,0.051701976199866384,39.7697256705978,0.3102118571991983,38.95554429708745,7.078152644090813,0.1816982093770929,0.16345454950212124,181,True,simplified_fixed_scale,2025-11-17T14:19:46.689688
Speed_finals_Seoul_2024_race021,unknown,6.233333333333333,0.5103083317234611,17.31632620096202,3.1809219344095743,33.22866203799822,3.1853391373431266,0.09586119157312359,0.19645024908665537,188,True,simplified_fixed_scale,2025-11-17T14:19:46.852133
Speed_finals_Seoul_2024_race024,unknown,10.433333333333334,0.3435796622351825,47.280702173709855,3.5846811426537375,47.28043761513728,3.623640945422695,0.07664144259660051,0.17822870846959935,314,True,simplified_fixed_scale,2025-11-17T14:19:47.021087
Speed_finals_Seoul_2024_race025,unknown,12.433333333333334,0.005419246141867601,22.747652612883552,0.06737929369722051,41.8625530857973,0.8266377992130048,0.019746473597030995,0.21761474979634463,374,True,simplified_fixed_scale,2025-11-17T14:19:47.224092
Speed_finals_Seoul_2024_race026,unknown,6.6,0.5594123855426716,16.046729676135215,3.6921217445816326,34.31603969050402,3.8910392271865293,0.11338835315146412,0.21306454963138477,199,True,simplified_fixed_scale,2025-11-17T14:19:47.547329
Speed_finals_Seoul_2024_race027,unknown,5.333333333333333,0.0718522981668895,251.43900066418175,0.3832122568900773,48.54453995992412,13.07740189750322,0.2693897585248362,0.047870251105668386,161,True,simplified_fixed_scale,2025-11-17T14:19:47.761386
Speed_finals_Seoul_2024_race028,unknown,9.633333333333333,0.1275324395356412,75.20572785437088,1.22856250086001,56.37787251457785,1.2676881384336043,0.022485561832894865,0.14693250975575878,290,True,simplified_fixed_scale,2025-11-17T14:19:47.940528
Speed_finals_Seoul_2024_race029,unknown,6.433333333333334,0.06445890417988438,52.860755899122786,0.4146856168905895,38.69793550001908,6.258986942611326,0.16173955694892925,0.15168934390198643,194,True,simplified_fixed_scale,2025-11-17T14:19:48.070494
Speed_finals_Seoul_2024_race030,unknown,7.0,0.2011163841400829,307.39160647988433,1.4078146889805803,56.213206546655606,14.483533086330162,0.25765356534694706,0.04479568932958181,211,True,simplified_fixed_scale,2025-11-17T14:19:48.207701
Speed_finals_Seoul_2024_race031,unknown,5.8,0.31013959316468326,29.562794222281536,1.798809640355163,44.14268095875195,12.455605132101496,0.2821669382460103,0.203921156071077,175,True,simplified_fixed_scale,2025-11-17T14:19:48.349660
Speed_finals_Villars_2024_race001,unknown,5.766666666666667,0.5498787366712182,14.000594898274112,3.170967381470692,22.68975939717407,3.5965660354872804,0.15851054092425593,0.27194590202252555,174,True,simplified_fixed_scale,2025-11-17T14:19:48.500094
Speed_finals_Villars_2024_race003,unknown,5.133333333333334,0.00039452743140225825,18.89811407488124,0.0020252408145315925,22.01565616083511,3.3005188471548053,0.14991689655047774,0.2228066882435079,155,True,simplified_fixed_scale,2025-11-17T14:19:48.632937
Speed_finals_Villars_2024_race004,unknown,5.366666666666666,0.2778181205538577,29.049090255390524,1.4909572469723695,26.208010830233953,1.6636443328350534,0.06347846632129167,0.19602801772668166,162,True,simplified_fixed_scale,2025-11-17T14:19:48.809239
Speed_finals_Villars_2024_race005,unknown,4.8,1.1511462096772764,15.838327673466361,5.525501806450927,21.913678965995075,5.759811506446447,0.2628409184685206,0.23045929852268587,145,True,simplified_fixed_scale,2025-11-17T14:19:49.014666
Speed_finals_Villars_2024_race006,unknown,4.933333333333334,0.7258387071055334,365.31672835350173,3.5808042883872986,43.322403145437065,12.39493695830518,0.2861091735076261,0.03226514775569553,149,True,simplified_fixed_scale,2025-11-17T14:19:49.154657
Speed_finals_Villars_2024_race007,unknown,6.4,0.4590817738790065,21.048373460769703,2.9381233528256416,35.64037387832613,3.317907940437454,0.09309408346176647,0.2013424744949426,193,True,simplified_fixed_scale,2025-11-17T14:19:49.354065
Speed_finals_Villars_2024_race008,unknown,8.233333333333333,0.029014215526436453,933.6873188385631,0.23888370783432678,301.4120861308593,2.407174209645055,0.007986322780036002,0.015152075272176055,248,True,simplified_fixed_scale,2025-11-17T14:19:49.525319
Speed_finals_Villars_2024_race009,unknown,8.2,0.14756117084222597,32.766162246465676,1.2100016009062529,46.21477212735472,9.623670352223437,0.2082379704416447,0.2215092368607398,247,True,simplified_fixed_scale,2025-11-17T14:19:49.673451
Speed_finals_Villars_2024_race010,unknown,6.633333333333334,0.5430802283671836,34.85606074333202,3.602432181502318,48.72953499939145,4.136591316630421,0.08488879109316516,0.19936820424918134,200,True,simplified_fixed_scale,2025-11-17T14:19:49.812747
Speed_finals_Villars_2024_race011,unknown,8.4,0.6839548206054329,169.73260907190192,5.745220493085636,45.214890826775616,14.92578256924266,0.3301076768364953,0.08407516451950357,253,True,simplified_fixed_scale,2025-11-17T14:19:49.966270
Speed_finals_Villars_2024_race012,unknown,6.766666666666667,0.0633076057683784,107.35448226391311,0.4283814656993606,35.7194674150904,12.22749851155723,0.34232029188630847,0.11345018087575892,204,True,simplified_fixed_scale,2025-11-17T14:19:50.140466
Speed_finals_Villars_2024_race014,unknown,5.366666666666666,0.4845927483731914,27.479072999954226,2.6006477496027935,22.417104020769244,3.6219155404462935,0.16156928821361677,0.20707241986154387,162,True,simplified_fixed_scale,2025-11-17T14:19:50.282194
Speed_finals_Villars_2024_race016,unknown,5.5,0.5370879015432516,17.86188233595386,2.9539834584878837,22.635949577085192,4.187128480808085,0.18497693090140102,0.24034443883989956,166,True,simplified_fixed_scale,2025-11-17T14:19:50.472730
Speed_finals_Villars_2024_race017,unknown,6.766666666666667,0.29077539073642844,34.430259838700294,1.967580143983166,27.342158820071685,2.398765275023612,0.08773137815521338,0.21631700539917775,204,True,simplified_fixed_scale,2025-11-17T14:19:50.736132
Speed_finals_Villars_2024_race018,unknown,6.966666666666667,0.5106190254758903,17.042275040883297,3.557312544148703,38.38527224955098,13.273255932979474,0.3457903293400437,0.24632227758645334,210,True,simplified_fixed_scale,2025-11-17T14:19:50.975808
Speed_finals_Villars_2024_race020,unknown,10.166666666666666,0.14576872156634338,19.594674635600374,1.4819820025911576,45.89024487353177,2.318061831949965,0.05051317198978294,0.19383487984665124,306,True,simplified_fixed_scale,2025-11-17T14:19:51.246429
Speed_finals_Villars_2024_race021,unknown,8.433333333333334,0.18155425807050857,14.404136046767302,1.5311075763946222,34.80260760473557,1.8836240370458324,0.05412307199617792,0.2569940286040068,254,True,simplified_fixed_scale,2025-11-17T14:19:51.465776
Speed_finals_Villars_2024_race022,unknown,7.033333333333333,0.4479511555133511,299.59681713581193,3.150589793777236,90.56850897618301,5.563968182079204,0.061433805690037056,0.0399201551483442,212,True,simplified_fixed_scale,2025-11-17T14:19:51.743172
Speed_finals_Villars_2024_race024,unknown,5.1,0.15227313646498858,18.692545012423697,0.7765929959714417,22.008078858070434,1.2612126607273761,0.05730680396325849,0.21564800795556965,154,True,simplified_fixed_scale,2025-11-17T14:19:52.008762
Speed_finals_Zilina_2025_race012,unknown,8.8,0.14583875214265393,285.7141108172291,1.2833810188553547,122.99649959457992,3.9944274269231084,0.03247594395035231,0.04051134429772644,265,True,simplified_fixed_scale,2025-11-17T14:19:52.274320
Speed_finals_Zilina_2025_race020,unknown,10.766666666666667,0.49081723895267415,117.31381139257496,5.284465606057125,101.86387720973693,8.289760649031656,0.0813807688859428,0.07590757403560619,324,True,simplified_fixed_scale,2025-11-17T14:19:52.566815
Speed_finals_Zilina_2025_race023,unknown,6.066666666666666,0.9383164361104384,56.052885800600045,5.692453045736659,37.05094605613811,6.460674574683978,0.17437272896878322,0.1549618099288537,183,True,simplified_fixed_scale,2025-11-17T14:19:52.767808
Speed_finals_Zilina_2025_race037,unknown,12.166666666666666,0.1433290587829284,361.98833009228247,1.743836881858962,156.57575302763033,4.119225878646497,0.02630819778283035,0.04157086220137505,366,True,simplified_fixed_scale,2025-11-17T14:19:52.953213
Speed_finals_Zilina_2025_race039,unknown,11.833333333333334,0.6491012137066127,205.66227167844843,7.681031028861584,131.6983023921952,7.681037199837938,0.058322978051485785,0.07103991492448913,356,True,simplified_fixed_scale,2025-11-17T14:19:53.111796
Speed_finals_Zilina_2025_race040,unknown,9.7,0.8881638936534798,273.64041518081416,8.615189768438754,84.2506103567481,9.487907454608182,0.11261529636916444,0.0492272798725258,292,True,simplified_fixed_scale,2025-11-17T14:19:53.258323
Speed_finals_Zilina_2025_race046,unknown,11.8,0.11327099915341297,446.9097440517882,1.3365977900102732,102.97583638761101,6.219483318904604,0.06039750233728491,0.038585442367244586,355,True,simplified_fixed_scale,2025-11-17T14:19:53.476825
Speed_finals_Zilina_2025_race060,unknown,12.866666666666667,0.1335405334760095,255.0673806667269,1.7182215307246556,121.35610685990679,5.2525278081949125,0.04328194059701024,0.06319794810167664,387,True,simplified_fixed_scale,2025-11-17T14:19:53.737698
